PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Unnamed: 15
102,1970-01-21 13:04:49,0.6350706219673157,-0.3262817561626434,-0.4980767071247101,-0.4921378195285797,9.41876983642578,0.759175717830658,2.8847367763519287,1.3462612628936768,-1.6496628522872925,-1.2630776166915894,-0.355224609375,-0.830810546875,-0.123046875, 
103,1970-01-21 17:42:36,0.6350491642951965,-0.32631516456604,-0.4979850351810455,-0.4922360479831695,9.355525016784668,0.7832422852516174,2.9523468017578125,1.2074403762817385,-0.3871743679046631,-1.000009536743164,-0.35400390625,-0.82666015625,-0.122802734375, 
104,1970-01-21 22:20:23,0.6350406408309937,-0.3264029026031494,-0.4978986382484436,-0.4922764599323272,9.357871055603027,0.7095047831535339,2.837062120437622,1.220733404159546,-0.679991602897644,-0.5289406776428223,-0.354736328125,-0.8251953125,-0.12353515625, 
105,1970-01-22 02:58:10,0.6351227760314941,-0.3261751532554626,-0.4983232319355011,-0.4918915033340454,9.309757232666016,0.6912444233894348,2.693209648132324,5.984581470489502,-2.486788749694824,-0.5929981470108032,-0.353271484375,-0.830322265625,-0.121826171875, 
106,1970-01-22 07:35:57,0.6352153420448303,-0.3258992731571197,-0.4985930323600769,-0.4916813671588897,9.369611740112305,0.8283819556236267,2.954522132873535,5.087687969207764,-1.2215465307235718,-1.1409050226211548,-0.35791015625,-0.827880859375,-0.12353515625, 
107,1970-01-22 12:13:44,0.6353764533996582,-0.3257416486740112,-0.4986615180969238,-0.4915081262588501,9.322239875793455,0.787066638469696,2.6868197917938232,3.92333459854126,-0.4235316216945648,-0.2117017805576324,-0.355224609375,-0.8291015625,-0.12158203125, 
108,1970-01-22 16:51:31,0.6353007555007935,-0.3258689343929291,-0.4988041818141937,-0.4913769662380218,9.332454681396484,0.7704491019248962,3.0160653591156006,2.25346302986145,-2.428544759750366,-0.3857272267341614,-0.358154296875,-0.831298828125,-0.12353515625, 
109,1970-01-22 21:29:18,0.6353975534439087,-0.3259487450122833,-0.4988420009613037,-0.49116051197052,9.460012435913086,0.7517548203468323,2.7347652912139893,2.7888195514678955,-1.409454107284546,0.6429492235183716,-0.355224609375,-0.8291015625,-0.12158203125, 
110,1970-01-23 02:07:05,0.6356381177902222,-0.3256824314594269,-0.4991265833377838,-0.4907366931438446,9.388580322265623,0.8173164129257202,2.788564443588257,6.166943550109863,-1.2899582386016846,0.2935536205768585,-0.356201171875,-0.8251953125,-0.12890625, 
111,1970-01-23 06:44:52,0.6359094381332397,-0.3253023028373718,-0.4993175566196441,-0.4904427230358124,9.441292762756348,0.752382218837738,2.771660089492798,6.024011611938477,-0.0963806062936782,-0.3345659375190735,-0.3583984375,-0.830078125,-0.120849609375, 
112,1970-01-23 11:22:39,0.636207640171051,-0.3248361647129059,-0.4995541572570801,-0.4901240170001983,9.498141288757324,0.7930147647857666,2.827174186706543,6.647988319396973,0.0270918365567922,-0.5490723252296448,-0.353515625,-0.8310546875,-0.119873046875, 
113,1970-01-23 16:00:26,0.6365184783935547,-0.324398398399353,-0.4996203184127807,-0.4899430274963379,9.439764976501465,0.845158040523529,2.790226459503174,5.507877349853516,1.0272166728973389,-0.6286125779151917,-0.361572265625,-0.825927734375,-0.115478515625, 
114,1970-01-23 20:38:13,0.6368237137794495,-0.3241068124771118,-0.4996572136878967,-0.4897014498710632,9.372461318969728,0.835900068283081,2.7812602519989014,4.953207969665527,0.5085978507995605,0.1799100190401077,-0.356689453125,-0.830322265625,-0.11767578125, 
115,1970-01-24 01:16:00,0.6370866298675537,-0.3238612413406372,-0.499696135520935,-0.4894822835922241,9.364215850830078,0.812232494354248,2.772124767303467,4.592248916625977,0.2499607503414154,0.0942995697259903,-0.357177734375,-0.826171875,-0.11962890625, 
116,1970-01-24 05:53:47,0.6374586820602417,-0.323570042848587,-0.4996170699596405,-0.4892711639404297,9.456395149230955,0.8111245632171631,2.699523448944092,4.621728420257568,1.3133999109268188,0.5364388227462769,-0.355712890625,-0.828857421875,-0.115966796875, 
117,1970-01-24 10:31:34,0.6380099654197693,-0.3232725262641907,-0.4992340505123138,-0.4891401827335357,9.524965286254885,0.9017087817192078,2.610507011413574,3.737924337387085,3.46066689491272,1.439081788063049,-0.359375,-0.82763671875,-0.117919921875, 
118,1970-01-24 15:09:21,0.6385949850082397,-0.3230380117893219,-0.4985963702201843,-0.4891818463802337,9.534045219421388,0.9110945463180542,2.5606789588928223,2.0952537059783936,4.86512565612793,1.579541802406311,-0.358154296875,-0.8232421875,-0.11865234375, 
119,1970-01-24 19:47:08,0.6391484141349792,-0.3228650689125061,-0.4978784024715423,-0.4893047213554382,9.430883407592772,0.8239849805831909,2.653153657913208,1.2036755084991455,5.083475112915039,1.5061486959457395,-0.362060546875,-0.825439453125,-0.11962890625, 
120,1970-01-25 00:24:55,0.6396695375442505,-0.3226957619190216,-0.4971993565559387,-0.489425927400589,9.24267578125,0.7477261424064636,2.7346644401550293,1.247908353805542,4.784932613372803,1.3285243511199951,-0.362548828125,-0.81982421875,-0.123291015625, 
121,1970-01-25 05:02:42,0.6400810480117798,-0.3225440084934234,-0.4968061149120331,-0.489387184381485,9.205373764038086,0.6983431577682495,2.805457830429077,2.438169002532959,2.740257978439331,1.0900317430496216,-0.361328125,-0.826416015625,-0.11767578125, 
122,1970-01-25 09:40:29,0.6404059529304504,-0.3225710391998291,-0.4963326454162597,-0.4894246459007263,9.128059387207031,0.6984801292419434,3.050459623336792,0.9172098636627196,2.363853693008423,1.2477418184280396,-0.366943359375,-0.82177734375,-0.118896484375, 
123,1970-01-25 14:18:16,0.6405808925628662,-0.3228064775466919,-0.4960899651050567,-0.4892866313457489,9.079021453857422,0.5965645909309387,3.023125410079956,1.0458496809005735,-0.2544365227222442,1.7163773775100708,-0.36376953125,-0.8212890625,-0.12158203125, 
124,1970-01-25 18:56:03,0.6405903100967407,-0.3230127990245819,-0.4962509870529175,-0.4889746606349945,9.044377326965332,0.4909526705741882,3.1011319160461426,2.7689695358276367,-2.8829779624938965,0.9341014623641968,-0.363525390625,-0.82373046875,-0.11474609375, 
125,1970-01-25 23:33:50,0.6405039429664612,-0.3230512142181396,-0.4967866241931915,-0.4885183870792389,9.06263256072998,0.4276008605957031,3.1387219429016118,5.031468868255615,-4.6184186935424805,-0.1622052490711212,-0.364013671875,-0.824951171875,-0.12060546875, 
126,1970-01-26 04:11:37,0.6403007507324219,-0.3231157958507538,-0.4975469708442688,-0.4879678785800934,9.21957778930664,0.4785846173763275,3.1957781314849854,5.753952503204346,-6.302160263061523,-0.5434247851371765,-0.366943359375,-0.823486328125,-0.120361328125, 
127,1970-01-26 08:49:24,0.6400695443153381,-0.3232163786888122,-0.4982602000236511,-0.4874766767024994,9.412605285644531,0.5756219625473022,3.1896324157714844,5.161196708679199,-6.180857658386231,-0.6742416620254517,-0.361083984375,-0.82421875,-0.120361328125, 
128,1970-01-26 13:27:11,0.6398633718490601,-0.3232458233833313,-0.4988926649093628,-0.487080842256546,9.399399757385254,0.6114736199378967,3.112468957901001,4.951671600341797,-5.287191867828369,-1.0686771869659424,-0.3642578125,-0.822021484375,-0.116455078125, 
129,1970-01-26 18:04:58,0.639653742313385,-0.3231385350227356,-0.4995002448558807,-0.4868045449256897,9.40609645843506,0.6566027402877808,3.067002296447754,5.0410990715026855,-4.467381477355957,-2.0232245922088623,-0.363525390625,-0.82568359375,-0.115478515625, 
130,1970-01-26 22:42:45,0.6394494771957397,-0.3228853642940521,-0.5000505447387695,-0.4866757094860077,9.502305030822754,0.695502519607544,3.00464129447937,4.998299598693848,-3.381939172744751,-3.0264222621917725,-0.360107421875,-0.826171875,-0.112060546875, 
131,1970-01-27 03:20:32,0.6393395662307739,-0.3225202560424804,-0.5004350543022156,-0.4866673052310943,9.461812019348145,0.6943175196647644,2.9436495304107666,4.716239929199219,-1.6879667043685913,-3.262290000915528,-0.36083984375,-0.82421875,-0.111572265625, 
132,1970-01-27 07:58:19,0.6392654180526733,-0.322156548500061,-0.5006980299949646,-0.4867348968982696,9.418947219848633,0.7048658132553101,2.872241735458374,4.126186847686768,-0.8665673732757568,-3.2012293338775635,-0.359375,-0.82275390625,-0.116455078125, 
133,1970-01-27 12:36:06,0.6391716003417969,-0.3218098878860473,-0.5008679628372192,-0.4869129061698913,9.394034385681152,0.7207422852516174,2.865964889526367,3.3455114364624023,-0.3354495167732239,-3.4773335456848145,-0.361572265625,-0.826904296875,-0.10693359375, 
134,1970-01-27 17:13:53,0.6390506625175476,-0.3214157521724701,-0.5010617971420288,-0.4871322512626648,9.346577644348145,0.7331526875495911,2.8409969806671143,3.380768299102783,-0.2874898016452789,-3.9825961589813232,-0.35888671875,-0.8271484375,-0.113525390625, 
135,1970-01-27 21:51:40,0.6389157176017761,-0.3210283815860748,-0.5012170672416687,-0.487405002117157,9.398937225341797,0.7673959732055664,2.8171193599700928,3.039350271224976,-0.067502275109291,-4.145709991455078,-0.354736328125,-0.823486328125,-0.113037109375, 
136,1970-01-28 02:29:27,0.6388113498687744,-0.3206439018249511,-0.5012947916984558,-0.487714558839798,9.355432510375977,0.7923557162284851,2.8059654235839844,2.7058472633361816,0.4483183026313782,-4.023704051971436,-0.361572265625,-0.819580078125,-0.112060546875, 
137,1970-01-28 07:07:14,0.6387193202972412,-0.3202666938304901,-0.501339316368103,-0.4880372583866119,9.329806327819824,0.7603693008422852,2.814234495162964,2.5325138568878174,0.6415022015571594,-3.945367813110352,-0.3564453125,-0.827880859375,-0.109130859375, 
138,1970-01-28 11:45:01,0.6386457085609436,-0.3199117481708526,-0.5013099908828735,-0.4883963465690613,9.400150299072266,0.7422810196876526,2.874451875686645,2.1053829193115234,1.034336805343628,-3.8048174381256095,-0.362060546875,-0.826904296875,-0.112548828125, 
139,1970-01-28 16:22:48,0.6385742425918579,-0.3196418583393097,-0.5012139081954956,-0.488765001296997,9.38791275024414,0.7522943019866943,2.841416835784912,1.4798059463500977,1.0704638957977295,-3.398357629776001,-0.35595703125,-0.825439453125,-0.11279296875, 
140,1970-01-28 21:00:35,0.6384948492050171,-0.3193859755992889,-0.5012301206588745,-0.4890190958976745,9.404958724975586,0.7689639329910278,2.832637310028076,2.1797242164611816,0.2517792880535126,-3.1181800365448,-0.3583984375,-0.8330078125,-0.112060546875, 
141,1970-01-29 01:38:22,0.6384537816047668,-0.3190990090370178,-0.5012942552566528,-0.489194393157959,9.439949989318848,0.8338596224784851,2.828651428222656,2.8255231380462646,0.1044550016522407,-2.8584673404693604,-0.357421875,-0.822998046875,-0.1162109375, 
142,1970-01-29 06:16:09,0.6384879350662231,-0.3187530934810638,-0.5013226270675659,-0.4893465042114258,9.38410186767578,0.8542687296867371,2.843172073364258,3.229178667068481,0.6701242327690125,-2.622560977935791,-0.3525390625,-0.8291015625,-0.119140625, 
143,1970-01-29 10:53:56,0.6385444402694702,-0.3183530569076538,-0.5012937188148499,-0.489562451839447,9.319711685180664,0.887209951877594,2.8379507064819336,3.101717472076416,1.320968747138977,-2.888190746307373,-0.35205078125,-0.83154296875,-0.115478515625, 
144,1970-01-29 15:31:43,0.6385418772697449,-0.3181111812591553,-0.5012474060058594,-0.4897705316543579,9.25019645690918,0.9186340570449828,2.814300298690796,2.2521309852600098,0.6440377235412598,-2.4672839641571045,-0.35546875,-0.828125,-0.117919921875, 
145,1970-01-29 20:09:30,0.638492226600647,-0.3178526759147644,-0.501559853553772,-0.4896833896636963,9.235742568969728,0.8115916848182678,2.661356210708618,4.4475626945495605,-1.6820244789123535,-2.172597646713257,-0.35693359375,-0.829345703125,-0.114013671875, 
146,1970-01-30 00:47:17,0.638433575630188,-0.3173278570175171,-0.5021122097969055,-0.4895341098308563,9.24443817138672,0.991607427597046,2.88368821144104,6.596020698547363,-2.008100271224976,-3.3794426918029785,-0.354248046875,-0.832275390625,-0.112548828125, 
147,1970-01-30 05:25:04,0.6382264494895935,-0.3173224925994873,-0.502278745174408,-0.4896366596221924,9.307287216186523,0.9297494292259216,2.753137588500977,1.8360270261764529,-2.024389266967773,-2.3460206985473637,-0.35791015625,-0.83154296875,-0.116943359375, 
148,1970-01-30 10:02:51,0.637790322303772,-0.3176440894603729,-0.5025584101676941,-0.4897095561027527,9.352941513061523,0.8885405659675598,3.0600216388702397,0.3939297199249267,-4.475499153137207,-2.1015217304229736,-0.35595703125,-0.8310546875,-0.11572265625, 
149,1970-01-30 14:40:38,0.6375996470451355,-0.3176870048046112,-0.5027503967285156,-0.4897327423095703,9.51786994934082,0.966834843158722,2.748141050338745,2.027763843536377,-2.4144835472106934,-1.8286187648773196,-0.353515625,-0.826416015625,-0.1171875, 
150,1970-01-30 19:18:25,0.637526273727417,-0.3174422085285187,-0.5032120943069458,-0.4895128905773163,9.420698165893556,1.0479131937026978,2.951493740081787,5.299031734466553,-2.751688003540039,-1.9501895904541016,-0.353759765625,-0.828125,-0.115478515625, 
151,1970-01-30 23:56:12,0.6374961137771606,-0.3171252310276031,-0.5034577250480652,-0.4895049631595611,9.40446662902832,0.9431613087654114,2.920184135437012,4.247885227203369,-0.950295090675354,-2.511657953262329,-0.348876953125,-0.829833984375,-0.11572265625, 
152,1970-01-31 04:33:59,0.6374694108963013,-0.3168491125106811,-0.503666877746582,-0.4895034730434418,9.307692527770996,0.878400444984436,2.914210796356201,3.93774151802063,-0.902053713798523,-2.3051559925079346,-0.349609375,-0.835205078125,-0.1123046875, 
153,1970-01-31 09:11:46,0.6373797655105591,-0.3167702257633209,-0.5037736892700195,-0.4895612597465515,9.316393852233888,0.99952232837677,3.041103839874268,2.375610113143921,-1.2068064212799072,-1.875144362449646,-0.3505859375,-0.835205078125,-0.1123046875, 
154,1970-01-31 13:49:33,0.6375269889831543,-0.3165900111198425,-0.5037219524383545,-0.4895392656326294,9.486993789672852,1.0049992799758911,2.9823834896087646,3.0767064094543457,0.4745968878269195,-0.7341880202293396,-0.353759765625,-0.83349609375,-0.109619140625, 
155,1970-01-31 18:27:20,0.6380549669265747,-0.3159727454185486,-0.5036455392837524,-0.4893288612365722,9.580101013183594,1.1161422729492188,3.040074586868286,6.386188983917236,2.9621803760528564,-0.0884791016578674,-0.353271484375,-0.8330078125,-0.105224609375, 
156,1970-01-31 23:05:07,0.6386438012123108,-0.3154513239860534,-0.5033378005027771,-0.4892139434814453,9.301795959472656,1.3414660692214966,2.9807333946228027,4.961442947387695,4.070300579071045,0.5242728590965271,-0.350830078125,-0.831298828125,-0.107666015625, 
157,1970-02-01 03:42:54,0.6387816071510315,-0.3153969347476959,-0.5030175447463989,-0.4893982112407684,9.057147026062012,1.3649574518203735,3.1306209564208984,0.8763192296028137,1.6446233987808228,-0.655774712562561,-0.3486328125,-0.832763671875,-0.1103515625, 
158,1970-02-01 08:20:41,0.6382734775543213,-0.3158798813819885,-0.5024901628494263,-0.4902907907962799,8.890952110290527,1.3756389617919922,3.1797146797180176,-6.030128002166748,0.0472618527710437,-3.632214784622192,-0.34912109375,-0.832763671875,-0.11669921875, 
159,1970-02-01 12:58:28,0.6372206211090088,-0.3162683546543121,-0.5023051500320435,-0.4915977418422699,9.018982887268066,1.1882827281951904,3.0367238521575928,-7.048502445220947,-2.116032361984253,-8.348052978515625,-0.35302734375,-0.83056640625,-0.115234375, 
160,1970-02-01 17:36:15,0.6361751556396484,-0.3158597350120544,-0.5027099847793579,-0.4927993714809418,9.486251831054688,0.9760428071022034,2.843570709228516,-1.2100342512130735,-2.211965322494507,-11.903726577758787,-0.34619140625,-0.832763671875,-0.114501953125, 
161,1970-02-01 22:14:02,0.6355412602424622,-0.3151587843894958,-0.5032808184623718,-0.4934831261634826,9.683759689331056,0.7358384132385254,2.721932888031006,3.312485218048096,-1.650252342224121,-9.616175651550291,-0.34521484375,-0.836181640625,-0.11767578125, 
162,1970-02-02 02:51:49,0.6352802515029907,-0.314837634563446,-0.5034173727035522,-0.4938843250274658,9.64841079711914,0.3620485365390777,2.9255499839782715,1.9781138896942136,-0.3608189821243286,-4.857526302337647,-0.344482421875,-0.83984375,-0.11669921875, 
163,1970-02-02 07:29:36,0.635760486125946,-0.3144243359565735,-0.5032362341880798,-0.4937142729759216,9.856810569763184,-0.0160638466477394,2.541955709457397,4.879866600036621,2.6675052642822266,0.5209431052207947,-0.3427734375,-0.84130859375,-0.11376953125, 
164,1970-02-02 12:07:23,0.6371787786483765,-0.3139441013336181,-0.502419114112854,-0.4930233955383301,10.060372352600098,-0.0995004847645759,2.6036410331726074,6.836474418640137,7.793800830841064,7.121901988983154,-0.347412109375,-0.8359375,-0.114501953125, 
165,1970-02-02 16:45:10,0.6398187279701233,-0.313564121723175,-0.5006829500198364,-0.4916102886199951,9.851679801940918,0.1397531032562255,2.4628241062164307,8.419453620910645,14.142008781433104,16.757081985473633,-0.349853515625,-0.832275390625,-0.11767578125, 
166,1970-02-02 21:22:57,0.6428340673446655,-0.3130674958229065,-0.499135285615921,-0.4895627498626709,9.39904499053955,0.7303922772407532,2.412243127822876,12.56488800048828,13.631377220153809,20.008419036865234,-0.353271484375,-0.828369140625,-0.12109375, 
167,1970-02-03 02:00:44,0.6454957723617554,-0.3121883869171142,-0.4983740746974945,-0.4873926639556885,9.396350860595703,0.9314648509025574,2.474667549133301,16.57802963256836,9.968798637390137,16.360885620117188,-0.357666015625,-0.822021484375,-0.11279296875, 
168,1970-02-03 06:38:31,0.6484745740890503,-0.3105704188346863,-0.4978082180023193,-0.485044926404953,9.684738159179688,0.9005058407783508,2.724679470062256,21.78575897216797,12.2811279296875,15.254937171936035,-0.366943359375,-0.81982421875,-0.109375, 
169,1970-02-03 11:16:18,0.6520308256149292,-0.3090545833110809,-0.4967983961105346,-0.4822728037834167,9.640435218811035,1.069001078605652,2.701319694519043,22.527568817138672,14.990948677062988,20.368318557739254,-0.365478515625,-0.814453125,-0.109619140625, 
170,1970-02-03 15:54:05,0.6555981636047363,-0.3078488707542419,-0.4955463111400604,-0.479487657546997,9.305411338806152,1.1470288038253784,2.8774306774139404,20.42075729370117,15.060063362121582,22.042932510375977,-0.374267578125,-0.805908203125,-0.1083984375, 
171,1970-02-03 20:31:52,0.6587768793106079,-0.3070980012416839,-0.4942568838596344,-0.4769366681575775,8.958335876464844,0.9236133694648744,3.162025451660156,16.628297805786133,12.899627685546877,21.33678436279297,-0.379150390625,-0.8017578125,-0.106201171875, 
